,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,42.8184664264435,63.87907248704954,98.33361794159576,181.5154361234125,456.7578603658388,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
1,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,49.394224002201035,73.72755733553461,140.69725430523135,317.93967854765697,562.7578603658387,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
2,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,45.394224002201064,64.15179975977682,128.6669512749289,298.7578603658386,561.3639209718993,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
3,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,41.63664824462533,67.90937551735266,123.03058763856545,290.3336179415959,562.7881633961418,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
4,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,59.36392097189798,124.93967854765631,326.3033149112933,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
5,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,68.1517997597769,135.27301188098917,433.3639209718994,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
6,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,43.57604218401925,78.96998157795896,182.78816339613982,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
7,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,48.303314911291956,95.30331491129267,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
8,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,58.66695127492828,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
9,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,43.57604218401925,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
10,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
11,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,40.0002846082617,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263,564.000284608263
